Transaction,Item,date_time,period_day,weekday_weekend,store_id,name,postcode,lat,lon,date,temp_max,temp_min,precipitation
4035,Bread,12/31/2016 10:00,morning,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4035,Bread,12/31/2016 10:00,morning,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4036,Bread,12/31/2016 10:15,morning,weekend,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-12-31,11.9,6.5,3.2
4036,Bread,12/31/2016 10:15,morning,weekend,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-12-31,11.9,6.5,3.2
4037,Coffee,12/31/2016 10:17,morning,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4038,Pastry,12/31/2016 10:21,morning,weekend,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-12-31,11.7,1.7,19.6
4039,Tea,12/31/2016 10:26,morning,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4040,Bread,12/31/2016 10:27,morning,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4040,Coffee,12/31/2016 10:27,morning,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4040,Coffee,12/31/2016 10:27,morning,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4040,Cookies,12/31/2016 10:27,morning,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4041,Bread,12/31/2016 10:41,morning,weekend,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-12-31,11.9,6.5,3.2
4042,Coffee,12/31/2016 10:45,morning,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4042,Vegan mincepie,12/31/2016 10:45,morning,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4043,Tea,12/31/2016 11:11,morning,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4044,Coffee,12/31/2016 11:13,morning,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4045,Bread,12/31/2016 11:20,morning,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4045,Medialuna,12/31/2016 11:20,morning,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4046,Farm House,12/31/2016 11:23,morning,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4047,Coffee,12/31/2016 11:29,morning,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4047,Hot chocolate,12/31/2016 11:29,morning,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4047,Vegan mincepie,12/31/2016 11:29,morning,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4047,Jammie Dodgers,12/31/2016 11:29,morning,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4048,Coffee,12/31/2016 11:38,morning,weekend,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-12-31,11.6,1.6,18.8
4048,Coffee,12/31/2016 11:38,morning,weekend,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-12-31,11.6,1.6,18.8
4049,Coffee,12/31/2016 11:43,morning,weekend,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-12-31,11.2,5.1,3.4
4050,Bread,12/31/2016 11:53,morning,weekend,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-12-31,11.2,5.1,3.4
4050,Medialuna,12/31/2016 11:53,morning,weekend,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-12-31,11.2,5.1,3.4
4051,Bread,12/31/2016 11:54,morning,weekend,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-12-31,11.6,5.8,3.2
4052,Bread,12/31/2016 12:03,afternoon,weekend,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-12-31,11.7,1.7,19.6
4053,Bread,12/31/2016 12:05,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4053,Coffee,12/31/2016 12:05,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4054,Bread,12/31/2016 12:07,afternoon,weekend,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-12-31,11.9,6.5,3.2
4054,Farm House,12/31/2016 12:07,afternoon,weekend,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-12-31,11.9,6.5,3.2
4055,Coffee,12/31/2016 12:12,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4056,Coffee,12/31/2016 12:14,afternoon,weekend,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-12-31,11.7,1.7,19.6
4057,Bread,12/31/2016 12:24,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4057,Tea,12/31/2016 12:24,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4057,Frittata,12/31/2016 12:24,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4058,Farm House,12/31/2016 12:25,afternoon,weekend,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-12-31,10.9,7.7,3.0
4059,Farm House,12/31/2016 12:32,afternoon,weekend,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-12-31,10.9,7.7,3.0
4059,Pastry,12/31/2016 12:32,afternoon,weekend,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-12-31,10.9,7.7,3.0
4060,Coffee,12/31/2016 12:36,afternoon,weekend,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-12-31,11.6,1.6,18.8
4061,Bread,12/31/2016 12:41,afternoon,weekend,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-12-31,11.9,6.5,3.2
4062,Coffee,12/31/2016 13:06,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4062,Hot chocolate,12/31/2016 13:06,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4062,Cake,12/31/2016 13:06,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4063,Scandinavian,12/31/2016 13:07,afternoon,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4064,Coffee,12/31/2016 13:13,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4064,Hot chocolate,12/31/2016 13:13,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4064,Cake,12/31/2016 13:13,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4064,Jammie Dodgers,12/31/2016 13:13,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4064,Bread,12/31/2016 13:13,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4064,Pastry,12/31/2016 13:13,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4065,Coffee,12/31/2016 13:15,afternoon,weekend,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-12-31,10.9,7.7,3.0
4065,Coffee,12/31/2016 13:15,afternoon,weekend,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-12-31,10.9,7.7,3.0
4065,Bread,12/31/2016 13:15,afternoon,weekend,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-12-31,10.9,7.7,3.0
4066,Scandinavian,12/31/2016 13:20,afternoon,weekend,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-12-31,11.7,1.7,19.6
4067,Coffee,12/31/2016 13:23,afternoon,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4067,Coffee,12/31/2016 13:23,afternoon,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4067,Coffee,12/31/2016 13:23,afternoon,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4067,Sandwich,12/31/2016 13:23,afternoon,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4068,Tea,12/31/2016 13:29,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4068,Tea,12/31/2016 13:29,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4068,Hot chocolate,12/31/2016 13:29,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4068,Toast,12/31/2016 13:29,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4068,Sandwich,12/31/2016 13:29,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4069,Sandwich,12/31/2016 13:37,afternoon,weekend,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-12-31,11.6,1.6,18.8
4069,Tea,12/31/2016 13:37,afternoon,weekend,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-12-31,11.6,1.6,18.8
4070,Farm House,12/31/2016 13:49,afternoon,weekend,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-12-31,11.1,5.3,6.1
4071,Bread,12/31/2016 13:50,afternoon,weekend,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-12-31,11.6,5.8,3.2
4072,Coffee,12/31/2016 13:59,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4072,Jammie Dodgers,12/31/2016 13:59,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4073,Coffee,12/31/2016 14:01,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4074,Bread,12/31/2016 14:02,afternoon,weekend,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-12-31,11.6,5.8,3.2
4075,Farm House,12/31/2016 14:10,afternoon,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4075,Medialuna,12/31/2016 14:10,afternoon,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4076,Coffee,12/31/2016 14:13,afternoon,weekend,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-12-31,11.9,6.5,3.2
4077,Tea,12/31/2016 14:15,afternoon,weekend,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-12-31,10.9,7.7,3.0
4077,Sandwich,12/31/2016 14:15,afternoon,weekend,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-12-31,10.9,7.7,3.0
4078,Cookies,12/31/2016 14:32,afternoon,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4078,Tea,12/31/2016 14:32,afternoon,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4078,Bread,12/31/2016 14:32,afternoon,weekend,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-12-31,11.1,5.3,6.1
4079,Coffee,12/31/2016 14:40,afternoon,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4080,Bread,12/31/2016 14:45,afternoon,weekend,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-12-31,11.7,1.7,19.6
4081,Coffee,12/31/2016 14:46,afternoon,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4081,Bread,12/31/2016 14:46,afternoon,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-12-31,11.4,6.6,3.0
4082,Tea,12/31/2016 14:48,afternoon,weekend,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-12-31,11.6,5.8,3.2
4082,Hot chocolate,12/31/2016 14:48,afternoon,weekend,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-12-31,11.6,5.8,3.2
4082,Sandwich,12/31/2016 14:48,afternoon,weekend,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-12-31,11.6,5.8,3.2
4083,Tea,12/31/2016 14:58,afternoon,weekend,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-12-31,11.6,5.8,3.2
4085,Sandwich,12/31/2016 15:06,afternoon,weekend,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-12-31,11.7,1.7,19.6
4086,Coffee,12/31/2016 15:20,afternoon,weekend,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-12-31,11.6,1.6,18.8
4086,Bread,12/31/2016 15:20,afternoon,weekend,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-12-31,11.6,1.6,18.8
4087,Bread,12/31/2016 15:53,afternoon,weekend,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-12-31,10.9,7.7,3.0
4088,Tea,12/31/2016 15:54,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4088,Coke,12/31/2016 15:54,afternoon,weekend,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-12-31,11.2,4.6,6.0
4089,Cake,12/31/2016 17:36,evening,weekend,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-12-31,11.6,1.6,18.8
4089,Tea,12/31/2016 17:36,evening,weekend,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-12-31,11.6,1.6,18.8
4090,Bread,1/1/2017 1:21,morning,weekend,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-01-01,5.9,1.4,0.3
4094,Coffee,1/3/2017 9:08,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-01-03,9.2,3.8,0.0
4095,Coffee,1/3/2017 9:14,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4095,Toast,1/3/2017 9:14,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4096,Farm House,1/3/2017 9:17,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2017-01-03,8.7,2.9,0.0
4097,Bread,1/3/2017 9:41,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-01-03,9.3,3.4,0.1
4097,Bread,1/3/2017 9:41,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-01-03,9.3,3.4,0.1
4098,Coffee,1/3/2017 10:06,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4098,Coffee,1/3/2017 10:06,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4099,Coffee,1/3/2017 10:10,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-01-03,9.3,3.4,0.1
4100,Coffee,1/3/2017 10:20,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-01-03,9.3,3.4,0.1
4100,Coffee,1/3/2017 10:20,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-01-03,9.3,3.4,0.1
4100,Toast,1/3/2017 10:20,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-01-03,9.3,3.4,0.1
4101,Coffee,1/3/2017 10:25,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-01-03,9.2,3.8,0.0
4101,Coffee,1/3/2017 10:25,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-01-03,9.2,3.8,0.0
4101,Coffee,1/3/2017 10:25,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-01-03,9.2,3.8,0.0
4102,Toast,1/3/2017 10:28,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-01-03,9.1,5.5,0.3
4102,Bread,1/3/2017 10:28,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-01-03,9.1,5.5,0.3
4103,Bread,1/3/2017 10:29,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-01-03,9.2,4.9,1.4
4104,Coffee,1/3/2017 10:33,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-01-03,9.1,2.8,0.0
4105,Coffee,1/3/2017 10:45,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4105,Coffee,1/3/2017 10:45,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4105,Vegan mincepie,1/3/2017 10:45,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4105,Vegan mincepie,1/3/2017 10:45,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4106,Bread,1/3/2017 10:55,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-01-03,8.9,3.7,0.0
4107,Coffee,1/3/2017 10:55,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4108,Coffee,1/3/2017 10:57,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-01-03,9.1,5.5,0.3
4108,Toast,1/3/2017 10:57,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-01-03,9.1,5.5,0.3
4109,Coffee,1/3/2017 11:02,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4110,Cookies,1/3/2017 11:19,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4110,Cake,1/3/2017 11:19,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4110,Bread,1/3/2017 11:19,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4110,Coffee,1/3/2017 11:19,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4111,Tea,1/3/2017 11:41,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-01-03,9.1,2.8,0.0
4111,Cake,1/3/2017 11:41,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-01-03,9.1,2.8,0.0
4112,Bread,1/3/2017 11:49,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-01-03,9.2,3.8,0.0
4113,Coffee,1/3/2017 12:08,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4113,Hot chocolate,1/3/2017 12:08,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4113,Cookies,1/3/2017 12:08,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4114,Coffee,1/3/2017 12:10,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-01-03,9.1,2.8,0.0
4115,Cake,1/3/2017 12:27,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-01-03,8.9,3.7,0.0
4116,Bread,1/3/2017 12:31,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-01-03,9.1,5.5,0.3
4117,Juice,1/3/2017 12:53,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4117,Coffee,1/3/2017 12:53,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4117,Sandwich,1/3/2017 12:53,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4117,Sandwich,1/3/2017 12:53,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4118,Coffee,1/3/2017 13:11,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-01-03,9.3,3.4,0.1
4119,Bread,1/3/2017 13:22,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-01-03,8.9,3.7,0.0
4119,Coffee,1/3/2017 13:22,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-01-03,8.9,3.7,0.0
4119,Frittata,1/3/2017 13:22,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-01-03,8.9,3.7,0.0
4119,Cookies,1/3/2017 13:22,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-01-03,8.9,3.7,0.0
4119,Mineral water,1/3/2017 13:22,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-01-03,8.9,3.7,0.0
4120,Coffee,1/3/2017 13:28,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4120,Muffin,1/3/2017 13:28,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4121,Sandwich,1/3/2017 13:30,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-01-03,9.2,4.9,1.4
4121,Coffee,1/3/2017 13:30,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-01-03,9.2,4.9,1.4
4121,Cake,1/3/2017 13:30,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-01-03,9.2,4.9,1.4
4123,Coffee,1/3/2017 13:34,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4124,Coffee,1/3/2017 13:42,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-01-03,9.3,4.9,0.8
4124,Coffee,1/3/2017 13:42,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-01-03,9.3,4.9,0.8
4124,Vegan mincepie,1/3/2017 13:42,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-01-03,9.3,4.9,0.8
4124,Cake,1/3/2017 13:42,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-01-03,9.3,4.9,0.8
4125,Cake,1/3/2017 13:48,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4125,Cake,1/3/2017 13:48,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4125,Coffee,1/3/2017 13:48,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4126,Coffee,1/3/2017 13:58,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-01-03,9.2,4.9,1.4
4127,Frittata,1/3/2017 14:01,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-01-03,8.9,3.7,0.0
4127,Coffee,1/3/2017 14:01,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-01-03,8.9,3.7,0.0
4128,Sandwich,1/3/2017 14:12,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-01-03,9.2,4.9,1.4
4128,Cookies,1/3/2017 14:12,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-01-03,9.2,4.9,1.4
4129,Tea,1/3/2017 14:37,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-01-03,9.3,4.9,0.8
4130,Tea,1/3/2017 14:56,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-01-03,9.3,4.9,0.8
4131,Tea,1/3/2017 15:20,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4132,Bread,1/3/2017 15:22,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-01-03,9.2,3.8,0.0
4132,Vegan mincepie,1/3/2017 15:22,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-01-03,9.2,3.8,0.0
4133,Muffin,1/3/2017 15:31,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4133,Coffee,1/3/2017 15:31,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4133,Hot chocolate,1/3/2017 15:31,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-01-03,8.7,2.9,0.0
4134,Bread,1/3/2017 15:53,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-01-03,9.1,5.5,0.3
4135,Hot chocolate,1/3/2017 16:06,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4135,Coffee,1/3/2017 16:06,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
4135,Cake,1/3/2017 16:06,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-01-03,9.4,5.3,0.0
